DTS,min,avg,max
2022-02-20 19:45:01,21.292,23.682,116.544
2022-02-20 20:00:02,20.108,23.368,92.877
2022-02-20 20:15:01,20.146,23.044,39.460
2022-02-20 20:30:01,18.864,23.071,39.521
2022-02-20 20:45:01,20.834,22.881,41.905
2022-02-20 21:00:01,21.421,22.787,32.511
2022-02-20 21:15:01,19.759,22.943,37.376
2022-02-20 21:30:01,21.413,23.087,38.490
2022-02-20 21:45:01,18.551,23.412,66.357
2022-02-20 22:00:01,21.498,23.272,42.686
2022-02-20 22:15:01,20.844,23.454,51.060
2022-02-20 22:30:01,19.493,23.230,62.186
2022-02-20 22:45:00,20.053,22.976,33.539
2022-02-20 23:00:01,20.084,23.125,38.590
2022-02-20 23:15:01,18.671,23.106,38.029
2022-02-20 23:30:01,19.569,23.155,40.546
2022-02-20 23:45:00,20.177,23.006,34.896
2022-02-21 00:00:01,18.884,22.929,34.067
2022-02-21 00:15:01,17.915,22.661,35.201
2022-02-21 00:30:01,18.507,22.709,44.019
2022-02-21 00:45:01,21.367,22.814,62.419
2022-02-21 01:00:01,20.736,22.574,31.049
2022-02-21 01:15:01,21.439,22.501,29.619
2022-02-21 01:30:02,19.270,22.476,30.039
2022-02-21 01:45:01,21.334,22.394,38.339
2022-02-21 02:00:01,21.470,22.507,31.813
2022-02-21 02:15:01,21.000,22.546,35.781
2022-02-21 02:30:02,21.417,22.509,36.200
2022-02-21 02:45:01,21.317,22.420,31.415
2022-02-21 03:00:01,18.035,22.367,29.952
2022-02-21 03:15:01,20.107,22.395,32.305
2022-02-21 03:30:01,21.398,22.552,59.397
2022-02-21 03:45:01,21.357,22.475,37.810
2022-02-21 04:00:01,21.418,22.487,51.094
2022-02-21 04:15:01,21.358,22.374,30.566
2022-02-21 04:30:01,21.308,22.433,29.909
2022-02-21 04:45:01,21.330,22.458,33.389
2022-02-21 05:00:01,19.474,22.372,37.240
2022-02-21 05:15:00,21.386,22.557,46.351
2022-02-21 05:30:01,21.381,22.420,29.879
2022-02-21 05:45:01,21.423,22.610,36.249
2022-02-21 06:00:01,21.327,22.510,35.197
2022-02-21 06:15:01,21.416,22.501,30.562
2022-02-21 06:30:01,19.827,22.508,35.716
2022-02-21 06:45:01,19.479,22.457,33.779
2022-02-21 07:00:02,19.730,22.617,54.091
2022-02-21 07:15:01,21.005,22.606,31.497
2022-02-21 07:30:01,21.365,22.637,31.274
2022-02-21 07:45:01,20.215,22.715,101.272
2022-02-21 08:00:02,20.678,22.540,38.190
2022-02-21 08:15:01,17.472,22.917,50.453
2022-02-21 08:30:01,21.396,23.676,160.319
2022-02-21 08:45:01,20.336,22.861,53.100
2022-02-21 09:00:02,18.342,22.974,46.599
2022-02-21 09:15:01,21.325,23.096,39.139
2022-02-21 09:30:01,20.515,23.048,54.363
2022-02-21 09:45:01,20.481,23.034,41.185
2022-02-21 10:00:02,21.332,23.005,37.909
2022-02-21 10:15:01,18.161,23.270,46.952
2022-02-21 10:30:01,21.441,23.132,36.770
2022-02-21 10:45:01,17.728,24.062,124.962
2022-02-21 11:00:01,21.479,22.945,38.847
2022-02-21 11:15:01,18.001,23.072,39.208
2022-02-21 11:30:01,18.621,23.638,101.972
2022-02-21 11:45:01,21.367,23.006,37.480
2022-02-21 12:00:01,19.668,22.710,30.934
2022-02-21 12:15:01,18.563,22.725,36.996
2022-02-21 12:30:02,19.006,22.775,33.106
2022-02-21 12:45:01,18.784,22.917,36.650
2022-02-21 13:00:01,20.091,22.873,36.751
2022-02-21 13:15:01,18.833,22.874,37.357
2022-02-21 13:30:01,18.587,22.887,37.794
2022-02-21 13:45:01,20.564,23.186,41.236
2022-02-21 14:00:01,20.556,23.314,41.196
2022-02-21 14:15:01,21.431,23.232,120.648
2022-02-21 14:30:01,21.316,22.886,37.874
2022-02-21 14:45:01,20.597,23.047,42.434
2022-02-21 15:00:01,21.330,23.614,39.400
2022-02-21 15:15:01,21.300,24.777,117.748
2022-02-21 15:30:01,20.162,23.692,76.444
2022-02-21 15:45:01,18.818,25.606,128.174
2022-02-21 16:00:02,19.270,23.357,110.272
2022-02-21 16:15:01,21.392,23.626,125.225
2022-02-21 16:30:01,19.626,22.996,37.149
2022-02-21 16:45:01,21.419,23.058,52.078
2022-02-21 17:00:02,21.026,23.021,38.137
2022-02-21 17:15:01,19.135,24.662,123.762
2022-02-21 17:30:01,18.335,23.073,95.710
2022-02-21 17:45:01,20.223,22.965,39.050
2022-02-21 18:00:01,18.210,23.210,104.558
2022-02-21 18:15:01,18.845,23.034,64.363
2022-02-21 18:30:02,19.120,22.920,38.590
2022-02-21 18:45:01,21.274,22.925,37.571
2022-02-21 19:00:01,21.460,23.173,64.984
2022-02-21 19:15:01,20.077,22.970,37.265
2022-02-21 19:30:01,18.484,23.032,38.051
2022-02-21 19:45:01,21.333,23.232,66.450
2022-02-21 20:00:01,21.396,23.341,44.226
2022-02-21 20:15:01,21.085,23.177,42.961
2022-02-21 20:30:01,21.359,23.303,45.051
2022-02-21 20:45:01,21.351,23.193,134.162
2022-02-21 21:00:01,20.882,23.164,39.969
2022-02-21 21:15:01,21.383,23.163,54.809
2022-02-21 21:30:01,21.226,23.109,34.479
2022-02-21 21:45:01,19.083,23.009,36.731
2022-02-21 22:00:02,20.588,23.330,44.870
2022-02-21 22:15:01,18.409,23.112,45.110
2022-02-21 22:30:01,19.708,22.848,39.007
2022-02-21 22:45:01,21.090,22.783,43.620
2022-02-21 23:00:02,20.158,22.910,46.816
2022-02-21 23:15:01,19.401,23.112,36.560
2022-02-21 23:30:01,17.800,22.839,38.757
2022-02-21 23:45:01,18.803,23.577,177.489
2022-02-22 00:00:02,18.142,22.701,36.899
2022-02-22 00:15:01,19.201,22.583,31.884
2022-02-22 00:30:01,18.652,22.611,36.508
2022-02-22 00:45:01,19.712,22.654,30.876
2022-02-22 01:00:01,18.971,22.672,32.023
2022-02-22 01:15:01,18.326,22.765,31.992
2022-02-22 01:30:01,18.680,22.696,36.839
2022-02-22 01:45:01,21.164,22.672,39.658
2022-02-22 02:00:01,17.277,22.460,37.970
2022-02-22 02:15:01,20.575,22.517,38.893
2022-02-22 02:30:01,21.379,22.410,30.306
2022-02-22 02:45:00,18.782,22.432,36.653
2022-02-22 03:00:01,17.976,22.465,31.868
2022-02-22 03:15:01,21.268,22.421,30.379
2022-02-22 03:30:01,21.323,22.406,30.608
2022-02-22 03:45:01,19.991,22.364,30.098
2022-02-22 04:00:01,21.324,22.516,89.307
2022-02-22 04:15:01,21.376,22.386,29.732
2022-02-22 04:30:02,21.354,22.471,33.049
2022-02-22 04:45:01,21.334,22.527,43.160
2022-02-22 05:00:01,21.448,22.434,34.557
2022-02-22 05:15:01,20.720,22.384,34.510
2022-02-22 05:30:01,18.761,22.395,37.272
2022-02-22 05:45:01,20.943,22.560,36.882
2022-02-22 06:00:01,21.375,22.435,36.773
2022-02-22 06:15:01,21.387,22.544,38.307
2022-02-22 06:30:02,17.753,22.710,62.754
2022-02-22 06:45:01,18.843,22.706,77.850
2022-02-22 07:00:01,19.345,23.182,98.878
2022-02-22 07:15:01,17.661,22.613,36.998
2022-02-22 07:30:02,21.403,22.832,119.461
2022-02-22 07:45:01,20.955,23.186,76.040
2022-02-22 08:00:01,18.348,22.785,38.400
2022-02-22 08:15:01,18.369,23.306,158.450
2022-02-22 08:30:02,17.668,23.299,46.218
2022-02-22 08:45:01,21.377,22.746,37.424
2022-02-22 09:00:01,21.095,25.256,131.167
2022-02-22 09:15:01,19.942,22.742,38.984
2022-02-22 09:30:02,21.415,23.065,93.564
2022-02-22 09:45:01,19.518,22.944,43.867
2022-02-22 10:00:01,21.422,22.825,36.870
2022-02-22 10:15:01,18.346,22.782,36.749
2022-02-22 10:30:02,21.264,22.837,41.211
2022-02-22 10:45:01,19.498,22.890,38.602
2022-02-22 11:00:01,17.382,23.464,64.951
2022-02-22 11:15:02,19.547,23.855,80.293
2022-02-22 11:30:01,18.254,23.197,49.212
2022-02-22 11:45:01,17.400,23.385,83.389
2022-02-22 12:00:01,19.123,22.765,31.663
2022-02-22 12:15:01,21.088,22.818,37.230
2022-02-22 12:30:01,19.023,22.636,31.393
2022-02-22 12:45:01,21.452,22.646,31.938
2022-02-22 13:00:01,21.485,22.814,37.670
2022-02-22 13:15:01,21.417,23.075,45.502
2022-02-22 13:30:01,21.506,23.259,39.344
2022-02-22 13:45:01,18.384,23.724,48.849
2022-02-22 14:00:02,20.813,23.416,123.133
2022-02-22 14:15:01,19.055,22.999,44.351
2022-02-22 14:30:01,20.197,23.934,114.339
2022-02-22 14:45:01,20.317,22.941,47.369
2022-02-22 15:00:01,20.699,23.663,45.159
2022-02-22 15:15:01,21.363,23.422,96.062
2022-02-22 15:30:01,21.363,23.756,81.698
2022-02-22 15:45:01,20.480,25.188,98.822
2022-02-22 16:00:02,21.386,23.210,42.597
2022-02-22 16:15:01,18.356,23.694,64.811
2022-02-22 16:30:01,20.412,24.309,109.402
2022-02-22 16:45:00,18.151,25.325,99.748
2022-02-22 17:00:01,19.344,26.645,105.044
2022-02-22 17:15:01,20.295,25.678,72.329
2022-02-22 17:30:01,21.158,25.078,54.152
2022-02-22 17:45:00,20.234,24.972,52.955
2022-02-22 18:00:01,20.191,24.752,52.389
2022-02-22 18:15:01,21.584,24.150,42.364
2022-02-22 18:30:02,18.610,23.687,48.428
2022-02-22 18:45:01,20.345,24.133,51.230
2022-02-22 19:00:01,21.040,23.180,48.928
2022-02-22 19:15:01,19.362,22.905,37.748
2022-02-22 19:30:02,21.474,23.370,109.313
2022-02-22 19:45:01,19.101,23.526,80.573
2022-02-22 20:00:01,18.414,24.263,86.546
2022-02-22 20:15:01,17.294,23.845,96.873
2022-02-22 20:30:01,21.090,23.500,39.967
2022-02-22 20:45:01,21.412,23.392,50.765
2022-02-22 21:00:01,18.628,23.301,45.576
2022-02-22 21:15:01,20.124,23.611,62.814
2022-02-22 21:30:01,20.043,24.164,73.722
2022-02-22 21:45:01,20.405,24.180,55.021
2022-02-22 22:00:02,19.111,24.351,65.786
2022-02-22 22:15:01,18.081,23.617,45.580
2022-02-22 22:30:02,19.650,23.483,59.260
2022-02-22 22:45:01,19.375,23.203,37.179
2022-02-22 23:00:02,20.227,23.575,46.647
2022-02-22 23:15:01,18.319,25.031,149.556
2022-02-22 23:30:01,18.553,23.549,89.034
2022-02-22 23:45:01,18.754,23.278,57.560
2022-02-23 00:00:01,17.862,23.297,54.618
2022-02-23 00:15:01,18.493,23.232,52.141
2022-02-23 00:30:02,19.856,22.819,37.622
2022-02-23 00:45:01,19.180,22.624,33.566
2022-02-23 01:00:01,18.495,22.690,34.236
2022-02-23 01:15:01,18.365,22.888,52.375
2022-02-23 01:30:01,17.856,22.852,54.092
2022-02-23 01:45:01,21.405,22.598,32.666
2022-02-23 02:00:01,18.791,22.802,55.184
2022-02-23 02:15:01,18.669,22.604,33.714
2022-02-23 02:30:01,18.568,22.562,37.923
2022-02-23 02:45:01,20.285,22.645,36.600
2022-02-23 03:00:01,17.659,22.603,36.812
2022-02-23 03:15:00,18.155,22.569,37.196
2022-02-23 03:30:01,18.560,22.740,72.272
2022-02-23 03:45:01,19.821,22.610,30.163
2022-02-23 04:00:01,20.158,22.560,31.916
2022-02-23 04:15:01,19.439,22.524,31.337
2022-02-23 04:30:01,21.373,22.683,60.080
2022-02-23 04:45:01,20.579,22.683,34.553
2022-02-23 05:00:01,17.766,22.546,30.464
2022-02-23 05:15:00,21.397,22.594,37.132
2022-02-23 05:30:01,18.340,22.553,31.318
2022-02-23 05:45:01,18.789,22.631,36.995
2022-02-23 06:00:01,20.058,22.537,32.012
2022-02-23 06:15:01,21.322,22.697,50.794
2022-02-23 06:30:01,21.410,22.682,33.950
2022-02-23 06:45:01,18.417,22.764,63.710
2022-02-23 07:00:01,21.293,22.656,32.816
2022-02-23 07:15:01,17.456,22.690,33.222
2022-02-23 07:30:01,19.277,24.032,151.524
2022-02-23 07:45:01,21.437,22.771,54.866
2022-02-23 08:00:02,21.414,23.571,111.042
2022-02-23 08:15:01,18.948,23.453,151.161
2022-02-23 08:30:01,18.767,22.704,43.309
2022-02-23 08:45:01,21.319,23.123,47.995
2022-02-23 09:00:01,21.298,23.092,38.485
2022-02-23 09:15:01,19.701,23.089,44.195
2022-02-23 09:30:01,20.464,23.032,42.597
2022-02-23 09:45:01,21.410,22.834,37.480
2022-02-23 10:00:01,21.421,22.792,38.949
2022-02-23 10:15:01,18.738,22.874,46.475
2022-02-23 10:30:02,21.367,22.982,44.456
2022-02-23 10:45:01,21.262,23.095,40.030
2022-02-23 11:00:01,21.229,22.884,37.770
2022-02-23 11:15:01,21.289,22.756,44.213
2022-02-23 11:30:01,21.383,22.777,36.331
2022-02-23 11:45:01,21.306,22.626,31.603
2022-02-23 12:00:01,18.630,22.608,31.852
2022-02-23 12:15:01,21.382,22.692,37.731
2022-02-23 12:30:01,19.782,22.762,39.723
2022-02-23 12:45:01,17.836,22.880,43.896
2022-02-23 13:00:02,21.322,22.749,37.973
2022-02-23 13:15:01,19.767,22.774,37.528
2022-02-23 13:30:01,21.379,22.751,39.801
2022-02-23 13:45:01,20.175,22.749,40.563
2022-02-23 14:00:02,18.352,22.754,33.615
2022-02-23 14:15:01,21.111,22.970,98.028
2022-02-23 14:30:01,20.295,23.019,46.200
2022-02-23 14:45:01,21.516,22.768,32.989
2022-02-23 15:00:01,21.469,22.769,36.715
2022-02-23 15:15:01,20.838,22.958,38.293
2022-02-23 15:30:01,21.285,23.173,44.523
2022-02-23 15:45:01,20.101,23.006,52.984
2022-02-23 16:00:01,18.763,23.174,40.640
2022-02-23 16:15:01,18.252,23.025,38.684
2022-02-23 16:30:01,18.633,25.530,113.576
2022-02-23 16:45:01,19.715,22.945,38.454
2022-02-23 17:00:01,21.388,22.838,40.141
2022-02-23 17:15:01,19.743,22.975,42.644
2022-02-23 17:30:02,21.277,23.101,41.867
2022-02-23 17:45:01,19.026,23.023,33.860
2022-02-23 18:00:01,19.159,23.291,38.503
2022-02-23 18:15:01,21.389,23.150,39.043
2022-02-23 18:30:02,19.705,23.102,49.108
2022-02-23 18:45:01,21.375,22.956,45.319
2022-02-23 19:00:01,19.771,23.047,40.339
2022-02-23 19:15:01,20.953,23.075,64.395
2022-02-23 19:30:01,21.431,22.894,37.969
2022-02-23 19:45:01,21.472,22.965,42.751
2022-02-23 20:00:01,18.114,23.445,91.623
2022-02-23 20:15:01,21.434,23.052,84.205
2022-02-23 20:30:01,20.787,23.291,96.265
2022-02-23 20:45:01,20.942,23.203,42.213
2022-02-23 21:00:01,20.424,23.055,47.054
2022-02-23 21:15:01,19.147,23.202,40.820
2022-02-23 21:30:01,18.616,23.742,74.242
2022-02-23 21:45:01,18.048,23.351,62.088
2022-02-23 22:00:02,18.295,23.440,83.912
2022-02-23 22:15:01,18.062,23.649,47.894
2022-02-23 22:30:01,18.272,24.531,114.141
2022-02-23 22:45:01,19.809,23.041,91.284
2022-02-23 23:00:02,18.543,23.082,116.985
2022-02-23 23:15:01,21.315,25.691,122.639
2022-02-23 23:30:01,20.068,22.662,37.114
2022-02-23 23:45:01,21.423,22.724,35.650
2022-02-24 00:00:01,20.136,22.970,38.921
2022-02-24 00:15:01,18.256,22.660,38.572
2022-02-24 00:30:01,21.382,22.600,33.067
2022-02-24 00:45:01,21.410,22.506,30.250
2022-02-24 01:00:01,21.217,22.457,32.002
2022-02-24 01:15:01,21.434,25.458,38.972
2022-02-24 01:30:01,26.224,27.417,39.775
2022-02-24 01:45:01,25.847,27.261,36.282
2022-02-24 02:00:01,21.432,28.602,40.525
2022-02-24 02:15:01,18.113,22.466,47.582
2022-02-24 02:30:01,21.428,22.501,39.840
2022-02-24 02:45:01,19.077,22.415,29.457
2022-02-24 03:00:01,20.213,22.578,55.714
2022-02-24 03:15:01,21.467,22.427,30.851
2022-02-24 03:30:01,21.328,22.453,36.825
2022-02-24 03:45:01,19.472,22.494,38.528
2022-02-24 04:00:01,21.327,22.512,33.592
2022-02-24 04:15:01,21.398,22.450,36.701
2022-02-24 04:30:02,21.407,22.537,32.089
2022-02-24 04:45:01,21.339,22.393,36.764
2022-02-24 05:00:01,19.931,22.472,33.466
2022-02-24 05:15:01,21.337,22.489,30.679
2022-02-24 05:30:02,21.238,22.468,36.616
2022-02-24 05:45:01,20.040,22.527,34.765
2022-02-24 06:00:01,21.304,22.460,32.218
2022-02-24 06:15:01,21.420,22.615,35.598
2022-02-24 06:30:02,20.077,22.501,31.523
2022-02-24 06:45:01,18.561,22.629,38.714
2022-02-24 07:00:01,21.412,22.839,70.213
2022-02-24 07:15:01,18.533,22.606,32.297
2022-02-24 07:30:02,21.306,23.145,93.742
2022-02-24 07:45:01,21.461,22.696,35.598
2022-02-24 08:00:01,21.516,22.821,36.288
2022-02-24 08:15:01,21.224,22.870,41.232
2022-02-24 08:30:02,21.536,23.040,96.448
2022-02-24 08:45:01,18.774,22.723,45.529
2022-02-24 09:00:01,19.631,23.039,37.922
2022-02-24 09:15:01,20.562,22.777,39.902
2022-02-24 09:30:02,21.362,22.871,43.987
2022-02-24 09:45:01,21.278,22.848,38.787
2022-02-24 10:00:01,21.447,22.948,38.142
2022-02-24 10:15:01,19.974,23.003,43.267
2022-02-24 10:30:01,19.520,23.048,54.490
2022-02-24 10:45:01,21.361,23.426,81.504
2022-02-24 11:00:01,21.422,22.764,36.480
2022-02-24 11:15:01,17.754,22.764,39.156
2022-02-24 11:30:01,21.149,22.813,37.865
2022-02-24 11:45:01,21.366,22.721,36.955
2022-02-24 12:00:02,21.385,22.816,43.002
2022-02-24 12:15:01,21.179,22.720,38.346
2022-02-24 12:30:01,19.713,22.595,30.841
2022-02-24 12:45:01,18.210,22.752,37.607
2022-02-24 13:00:01,18.231,22.707,32.061
2022-02-24 13:15:01,21.323,22.720,34.654
2022-02-24 13:30:02,20.426,23.013,39.436
2022-02-24 13:45:01,21.350,22.720,39.091
2022-02-24 14:00:01,19.653,22.959,35.987
2022-02-24 14:15:01,21.151,22.993,72.075
2022-02-24 14:30:01,19.799,22.972,41.272
2022-02-24 14:45:01,17.290,23.250,39.182
2022-02-24 15:00:01,18.393,22.954,39.984
2022-02-24 15:15:01,18.284,22.914,47.575
2022-02-24 15:30:01,19.725,23.222,37.775
2022-02-24 15:45:01,21.498,23.182,47.366
2022-02-24 16:00:01,21.379,23.051,38.823
2022-02-24 16:15:01,21.424,23.086,39.476
2022-02-24 16:30:01,21.341,23.596,131.995
2022-02-24 16:45:01,21.468,23.142,40.099
2022-02-24 17:00:02,21.421,22.912,37.314
2022-02-24 17:15:01,21.515,23.097,42.830
2022-02-24 17:30:01,20.210,23.209,40.360
2022-02-24 17:45:01,21.338,23.191,41.548
2022-02-24 18:00:02,19.710,22.766,32.942
2022-02-24 18:15:01,21.456,23.144,71.487
2022-02-24 18:30:01,20.312,22.937,45.776
2022-02-24 18:45:01,21.356,23.114,44.949
2022-02-24 19:00:01,19.100,23.033,32.678
2022-02-24 19:15:01,21.405,23.021,37.558
2022-02-24 19:30:01,19.003,23.177,42.044
2022-02-24 19:45:01,21.325,23.776,151.352
2022-02-24 20:00:01,19.214,22.848,44.271
2022-02-24 20:15:01,18.187,23.373,79.739
2022-02-24 20:30:02,17.879,23.563,48.322
2022-02-24 20:45:01,17.366,24.007,53.703
2022-02-24 21:00:01,18.724,24.733,117.904
2022-02-24 21:15:01,17.928,24.146,53.287
2022-02-24 21:30:01,17.083,23.328,38.450
2022-02-24 21:45:01,17.838,23.419,39.583
2022-02-24 22:00:01,18.049,23.247,34.233
2022-02-24 22:15:00,17.813,23.384,56.129
2022-02-24 22:30:01,18.136,23.377,41.309
2022-02-24 22:45:01,17.944,23.657,50.295
2022-02-24 23:00:01,17.601,23.664,44.034
2022-02-24 23:15:00,17.479,23.366,35.916
2022-02-24 23:30:01,21.382,22.896,42.140
2022-02-24 23:45:01,17.746,22.859,44.484
2022-02-25 00:00:02,21.397,22.878,38.762
2022-02-25 00:15:01,20.424,22.958,35.832
2022-02-25 00:30:01,21.430,22.747,46.454
2022-02-25 00:45:01,21.445,22.672,31.821
2022-02-25 01:00:02,17.594,22.591,31.852
2022-02-25 01:15:01,18.978,22.496,37.095
2022-02-25 01:30:01,21.358,22.479,30.074
2022-02-25 01:45:01,21.435,22.569,36.399
2022-02-25 02:00:01,21.413,22.492,31.076
2022-02-25 02:15:01,21.431,22.496,41.077
2022-02-25 02:30:01,21.376,22.550,37.843
2022-02-25 02:45:00,19.426,22.546,47.464
2022-02-25 03:00:01,18.851,22.551,31.358
2022-02-25 03:15:01,20.408,22.475,31.672
2022-02-25 03:30:01,21.341,22.447,29.933
2022-02-25 03:45:00,21.414,22.430,39.074
2022-02-25 04:00:01,18.473,22.542,47.848
2022-02-25 04:15:01,20.779,22.395,30.450
2022-02-25 04:30:01,18.372,22.435,30.357
2022-02-25 04:45:00,17.766,22.480,37.990
2022-02-25 05:00:01,21.359,22.456,54.400
2022-02-25 05:15:01,21.338,22.457,31.045
2022-02-25 05:30:01,18.109,22.417,32.412
2022-02-25 05:45:01,21.326,22.467,30.883
2022-02-25 06:00:01,17.800,22.569,59.014
2022-02-25 06:15:01,17.039,22.504,42.752
2022-02-25 06:30:01,17.961,22.916,117.369
2022-02-25 06:45:01,21.364,22.595,34.824
2022-02-25 07:00:02,21.425,22.587,30.742
2022-02-25 07:15:01,18.585,22.596,32.540
2022-02-25 07:30:01,20.632,22.741,74.525
2022-02-25 07:45:01,20.298,22.984,51.648
2022-02-25 08:00:02,21.003,22.718,45.752
2022-02-25 08:15:01,19.329,23.045,58.384
2022-02-25 08:30:01,21.409,23.237,35.641
2022-02-25 08:45:00,20.599,23.229,40.098
2022-02-25 09:00:01,18.040,24.696,88.645
2022-02-25 09:15:01,18.767,23.973,42.772
2022-02-25 09:30:02,18.750,25.415,66.860
2022-02-25 09:45:01,18.496,25.327,56.781
2022-02-25 10:00:01,18.876,24.964,53.059
2022-02-25 10:15:01,19.636,25.164,130.948
2022-02-25 10:30:02,17.980,24.740,139.351
2022-02-25 10:45:01,17.993,24.216,47.374
2022-02-25 11:00:01,18.278,24.129,85.185
2022-02-25 11:15:01,17.654,23.672,46.894
2022-02-25 11:30:02,18.684,23.613,43.665
2022-02-25 11:45:01,18.830,23.892,47.235
2022-02-25 12:00:01,19.503,24.253,52.255
2022-02-25 12:15:01,18.131,26.333,121.367
2022-02-25 12:30:01,21.218,23.735,73.327
2022-02-25 12:45:01,20.380,23.357,42.400
2022-02-25 13:00:01,21.405,23.604,48.703
2022-02-25 13:15:01,18.677,23.402,39.593
2022-02-25 13:30:01,21.526,24.140,86.917
2022-02-25 13:45:01,21.575,24.495,51.767
2022-02-25 14:00:02,21.418,24.984,55.672
2022-02-25 14:15:01,20.139,23.650,58.496
2022-02-25 14:30:01,21.422,24.025,46.885
2022-02-25 14:45:01,21.387,24.045,48.737
2022-02-25 15:00:02,21.558,23.928,40.775
2022-02-25 15:15:01,18.782,24.195,76.746
2022-02-25 15:30:01,21.363,23.900,72.987
2022-02-25 15:45:01,21.332,23.313,42.617
2022-02-25 16:00:01,19.188,23.889,66.054
2022-02-25 16:15:01,18.920,23.447,65.523
2022-02-25 16:30:01,18.156,23.728,73.182
2022-02-25 16:45:01,19.065,23.829,108.462
2022-02-25 17:00:01,21.396,23.071,40.538
2022-02-25 17:15:01,19.045,23.503,86.715
2022-02-25 17:30:01,21.250,23.095,37.827
2022-02-25 17:45:01,21.348,23.125,36.178
2022-02-25 18:00:02,21.413,23.093,40.199
2022-02-25 18:15:01,21.347,22.917,37.053
2022-02-25 18:30:01,21.497,23.099,37.828
2022-02-25 18:45:01,21.363,22.879,37.190
2022-02-25 19:00:01,19.845,22.810,36.954
2022-02-25 19:15:01,21.290,22.938,42.097
2022-02-25 19:30:01,21.436,22.805,36.871
2022-02-25 19:45:00,18.405,23.269,149.319
2022-02-25 20:00:01,18.944,22.988,38.505
2022-02-25 20:15:01,21.519,23.124,40.770
2022-02-25 20:30:01,20.810,23.142,39.404
2022-02-25 20:45:01,19.416,23.270,38.068
2022-02-25 21:00:01,17.574,23.601,59.817
2022-02-25 21:15:01,17.831,23.530,88.553
2022-02-25 21:30:01,18.607,23.581,37.661
2022-02-25 21:45:01,17.998,23.806,38.970
2022-02-25 22:00:01,21.525,23.067,50.952
2022-02-25 22:15:01,21.427,22.966,41.958
2022-02-25 22:30:02,20.519,22.873,40.598
2022-02-25 22:45:01,18.231,23.018,39.154
2022-02-25 23:00:01,21.337,22.972,43.920
2022-02-25 23:15:01,21.302,23.185,37.274
2022-02-25 23:30:02,21.404,23.078,59.159
2022-02-25 23:45:01,21.413,22.999,49.244
2022-02-26 00:00:01,17.450,22.728,38.538
2022-02-26 00:15:01,20.629,23.352,41.239
2022-02-26 00:30:01,18.820,23.974,45.564
2022-02-26 00:45:01,21.409,22.728,36.588
2022-02-26 01:00:01,21.403,22.612,31.580
2022-02-26 01:15:00,21.315,22.533,38.064
2022-02-26 01:30:01,21.367,22.513,37.894
2022-02-26 01:45:01,21.046,22.913,37.064
2022-02-26 02:00:01,21.322,22.829,37.781
2022-02-26 02:15:01,21.415,22.974,44.751
2022-02-26 02:30:01,21.467,22.864,35.997
2022-02-26 02:45:01,21.362,22.673,36.273
2022-02-26 03:00:01,20.857,22.448,31.851
2022-02-26 03:15:01,19.827,22.413,30.562
